	number	x	y	cluster	cellID	cellGroup	aggregate	locusCt	median
2587	PJ016_2588	6.7787464894794205	-4.14492675565076	8	PJ016_2588	sample	285.191561915361	8199	1.00113545496125
2588	PJ016_2589	-6.18029348715292	0.317457086294718	3	PJ016_2589	sample	230.79046820531502	8199	1.00113545496125
2589	PJ016_2590	7.521710118962099	-2.16031885471378	8	PJ016_2590	sample	341.401175071505	8199	1.00113545496125
2590	PJ016_2591	8.28908194870474	-5.09955564343354	6	PJ016_2591	sample	314.503055333815	8199	1.00113545496125
2591	PJ016_2592	7.26093582716197	-2.8735342462476003	8	PJ016_2592	sample	375.685775491912	8199	1.00113545496125
2592	PJ016_2593	-5.32449623256884	-2.09618432915349	7	PJ016_2593	sample	277.03143628322005	8199	1.00113545496125
2593	PJ016_2594	9.067398798149659	-5.36494160704762	6	PJ016_2594	sample	328.86111179661	8199	1.00113545496125
2594	PJ016_2595	-5.761454357650349	0.474306724287002	2	PJ016_2595	sample	217.114951915462	8199	1.00113545496125
2595	PJ016_2596	-5.214827162334321	0.959156881216328	2	PJ016_2596	sample	227.838723888323	8199	1.00113545496125
2596	PJ016_2597	-1.56451311777004	-1.3650556276419499	5	PJ016_2597	sample	257.09041701128797	8199	1.00113545496125
2597	PJ016_2598	7.2806129909956905	-2.0427239253675697	0	PJ016_2598	sample	275.03148965172	8199	1.00113545496125
2598	PJ016_2599	-0.17815166299470397	-1.5881340485675701	9	PJ016_2599	sample	309.356074033514	8199	1.00113545496125
2599	PJ016_2600	9.35930637175508	-1.49957146723757	0	PJ016_2600	sample	285.72824573867	8199	1.00113545496125
2600	PJ016_2601	-4.53374956683017	-1.4008382491350702	2	PJ016_2601	sample	273.270847967552	8199	1.00113545496125
2601	PJ016_2602	8.82435578436416	-5.3757739273111795	6	PJ016_2602	sample	331.312690794884	8199	1.00113545496125
2602	PJ016_2603	7.595557460692969	-1.84160593933627	8	PJ016_2603	sample	338.946698300364	8199	1.00113545496125
2603	PJ016_2604	-4.21883601581432	1.37154024380101	3	PJ016_2604	sample	238.367696403271	8199	1.00113545496125
2604	PJ016_2605	9.11644757922121	-5.4190360347419295	6	PJ016_2605	sample	345.257120974479	8199	1.00113545496125
2605	PJ016_2606	-3.5520130326475496	-1.31077826622594	2	PJ016_2606	sample	290.524962649957	8199	1.00113545496125
2606	PJ016_2607	8.52067756448849	-5.38651390821453	6	PJ016_2607	sample	335.840520701537	8199	1.00113545496125
2607	PJ016_2608	0.0595490301857291	-1.3348074912063501	9	PJ016_2608	sample	328.370099071757	8199	1.00113545496125
2608	PJ016_2609	-5.956295811429991	2.75871082086015	1	PJ016_2609	sample	245.155448140534	8199	1.00113545496125
2609	PJ016_2610	9.10493541889943	-0.6852734906654779	0	PJ016_2610	sample	280.549441457322	8199	1.00113545496125
2610	PJ016_2611	2.51161773083743	-2.87977443411527	11	PJ016_2611	sample	207.968941691777	8199	1.00113545496125
2611	PJ016_2612	-4.37913381916615	2.19570520826487	1	PJ016_2612	sample	225.57351625939702	8199	1.00113545496125
2612	PJ016_2613	8.574971553225009	-5.71986887923732	6	PJ016_2613	sample	358.261831200248	8199	1.00113545496125
2613	PJ016_2614	9.012423886047749	-0.548993041005242	0	PJ016_2614	sample	337.716736985101	8199	1.00113545496125
2614	PJ016_2615	-4.1201894007802995	2.2330000819950198	4	PJ016_2615	sample	317.268502484516	8199	1.00113545496125
2615	PJ016_2616	-4.52272024359908	2.49265821716362	2	PJ016_2616	sample	190.617219039054	8199	1.00113545496125
2616	PJ016_2617	-1.4244080114001203	0.34450834015751197	1	PJ016_2617	sample	269.235641372034	8199	1.00113545496125
2617	PJ016_2618	-1.70530130737035	-0.247477927989022	5	PJ016_2618	sample	280.093219660351	8199	1.00113545496125
2618	PJ016_2619	0.327409635226364	-1.22575658699553	9	PJ016_2619	sample	290.121709913452	8199	1.00113545496125
2619	PJ016_2620	-4.95219186785567	-1.6633414879740602	7	PJ016_2620	sample	310.037209524076	8199	1.00113545496125
2620	PJ016_2621	-5.41454802176751	4.2319531269235	1	PJ016_2621	sample	213.155521566744	8199	1.00113545496125
2621	PJ016_2622	-4.27472415055231	-0.80170459941643	2	PJ016_2622	sample	309.81657737698	8199	1.00113545496125
2622	PJ016_2623	7.975194385009121	-5.64293348571738	6	PJ016_2623	sample	314.625808784491	8199	1.00113545496125
2623	PJ016_2624	-5.6319535410599295	-2.22724615877756	7	PJ016_2624	sample	293.25043247494096	8199	1.00113545496125
2624	PJ016_2625	10.3589790492571	-0.0263593103663311	0	PJ016_2625	sample	300.192697054083	8199	1.00113545496125
2625	PJ016_2626	-0.751043559427155	-0.8352717651447008	9	PJ016_2626	sample	308.35509532203497	8199	1.00113545496125
2626	PJ016_2627	-4.74636635087652	-0.159846450368104	2	PJ016_2627	sample	270.72619487572996	8199	1.00113545496125
2627	PJ016_2628	8.41100401315519	-1.20791269618672	0	PJ016_2628	sample	366.502570128387	8199	1.00113545496125
2628	PJ016_2629	8.0270671236979	-0.781769438282375	0	PJ016_2629	sample	339.72709440806	8199	1.00113545496125
2629	PJ016_2630	9.22395679337334	-2.85816364684515	6	PJ016_2630	sample	323.178810262373	8199	1.00113545496125
2630	PJ016_2631	5.782070258391419	-4.371399095555041	8	PJ016_2631	sample	300.162893363031	8199	1.00113545496125
2631	PJ016_2632	-3.79633524748941	1.35014592121114	4	PJ016_2632	sample	312.490007073863	8199	1.00113545496125
2632	PJ016_2633	8.32046546937236	-4.82869223917334	8	PJ016_2633	sample	313.709108609462	8199	1.00113545496125
2633	PJ016_2634	-4.22940620691181	2.06151566101497	3	PJ016_2634	sample	245.130162993233	8199	1.00113545496125
2634	PJ016_2635	-1.21986428812479	-0.995398261254312	5	PJ016_2635	sample	271.648186900934	8199	1.00113545496125
2635	PJ016_2636	-6.5696677775634	2.0635173321288	1	PJ016_2636	sample	230.02875771773301	8199	1.00113545496125
2636	PJ016_2637	-5.09052893710644	2.0779855833695398	3	PJ016_2637	sample	222.34874540692797	8199	1.00113545496125
2637	PJ016_2638	8.88612891781514	-3.0779129284717204	6	PJ016_2638	sample	355.510203908888	8199	1.00113545496125
2638	PJ016_2639	0.175663216524939	-1.10488875541554	9	PJ016_2639	sample	284.233373209634	8199	1.00113545496125
2639	PJ016_2640	7.269498230293241	-3.8037113562472005	8	PJ016_2640	sample	332.11778757922997	8199	1.00113545496125
2640	PJ016_2641	-5.541016749828651	-2.22647413262512	7	PJ016_2641	sample	287.439329147181	8199	1.00113545496125
2641	PJ016_2642	-4.505934588939709	-0.58975760102621	2	PJ016_2642	sample	235.587167701217	8199	1.00113545496125
2642	PJ016_2643	6.84474972859529	-4.3422150905837205	8	PJ016_2643	sample	236.24642765758801	8199	1.00113545496125
2643	PJ016_2644	-1.5991951043633	-0.45211008057145297	5	PJ016_2644	sample	276.314788957656	8199	1.00113545496125
2644	PJ016_2645	-4.96498260640616	3.40916365095877	1	PJ016_2645	sample	196.39348633873502	8199	1.00113545496125
2645	PJ016_2646	-6.515557805443809	2.38367150936144	1	PJ016_2646	sample	233.230710883304	8199	1.00113545496125
2646	PJ016_2647	6.282986663580589	-3.4463134326626497	8	PJ016_2647	sample	327.183409247565	8199	1.00113545496125
2647	PJ016_2648	7.551644266457031	-4.40163930807386	6	PJ016_2648	sample	278.860047235605	8199	1.00113545496125
2648	PJ016_2649	-0.666785106407115	-1.1013844117353602	9	PJ016_2649	sample	339.01312455401	8199	1.00113545496125
2649	PJ016_2650	-6.4824012846926795	-1.7256860640876799	7	PJ016_2650	sample	245.83764700371003	8199	1.00113545496125
2650	PJ016_2651	-6.7111925249868705	0.7737555135661299	3	PJ016_2651	sample	229.151019296631	8199	1.00113545496125
2651	PJ016_2652	7.604305289792009	-4.83648236871392	8	PJ016_2652	sample	313.043022563399	8199	1.00113545496125
2652	PJ016_2653	6.4419327596153	-3.48156835633897	8	PJ016_2653	sample	308.480648763766	8199	1.00113545496125
2653	PJ016_2654	9.83730302338014	-0.6838792221376679	0	PJ016_2654	sample	296.81576222675	8199	1.00113545496125
2654	PJ016_2655	9.46310215550901	-0.466800020517237	0	PJ016_2655	sample	281.330309803455	8199	1.00113545496125
2655	PJ016_2656	-6.93827562288262	0.0962760370849365	2	PJ016_2656	sample	255.982169355302	8199	1.00113545496125
2656	PJ016_2657	-1.61705131260509	-0.0207128468081867	5	PJ016_2657	sample	307.730333005507	8199	1.00113545496125
2657	PJ016_2658	8.56270132681764	-5.715987602983179	6	PJ016_2658	sample	298.509657541418	8199	1.00113545496125
2658	PJ016_2659	9.51987360711844	1.10628102169859	0	PJ016_2659	sample	281.76638292754603	8199	1.00113545496125
2659	PJ016_2660	-1.59826731088671	-1.3247505147708798	5	PJ016_2660	sample	246.540577984566	8199	1.00113545496125
2660	PJ016_2661	-4.03179532455017	2.78386351627158	1	PJ016_2661	sample	188.54308566820802	8199	1.00113545496125
2661	PJ016_2662	-5.1593810997248095	2.08582332142084	0	PJ016_2662	sample	305.44308059576	8199	1.00113545496125
2662	PJ016_2663	6.207670394966789	-3.9121905203631697	8	PJ016_2663	sample	397.03524581408203	8199	1.00113545496125
2663	PJ016_2664	-4.80608271959518	2.7930594156188704	1	PJ016_2664	sample	244.63120495233102	8199	1.00113545496125
2664	PJ016_2665	-5.196728129960901	1.90883266478119	2	PJ016_2665	sample	225.187403439679	8199	1.00113545496125
2665	PJ016_2666	0.38080714770206703	-1.4457250845654899	9	PJ016_2666	sample	332.741105007587	8199	1.00113545496125
2666	PJ016_2667	-3.8198111268353503	3.63997632670672	1	PJ016_2667	sample	389.50841233111703	8199	1.00113545496125
2667	PJ016_2668	0.8030924887307399	-1.7186418846169902	9	PJ016_2668	sample	307.700333354648	8199	1.00113545496125
2668	PJ016_2669	-4.53755214843958	1.49584488407584	2	PJ016_2669	sample	297.12128640866	8199	1.00113545496125
2669	PJ016_2670	-2.5385924863419502	-0.481353754024531	5	PJ016_2670	sample	263.714376997769	8199	1.00113545496125
2670	PJ016_2671	-6.247836714294231	1.01973545853074	3	PJ016_2671	sample	253.14592552611902	8199	1.00113545496125
2671	PJ016_2672	-6.81835937334502	1.6585088873132	3	PJ016_2672	sample	258.541256367499	8199	1.00113545496125
2672	PJ016_2673	8.936103708251721	-0.594335979672156	0	PJ016_2673	sample	301.57588097723703	8199	1.00113545496125
2673	PJ016_2674	0.234746995171557	-1.34038792190577	9	PJ016_2674	sample	287.892313635563	8199	1.00113545496125
2674	PJ016_2675	-6.57475217467468	-1.79224091448437	7	PJ016_2675	sample	280.530963358241	8199	1.00113545496125
2675	PJ016_2676	-6.328621420499751	-1.7127396815264198	7	PJ016_2676	sample	273.120209158203	8199	1.00113545496125
2676	PJ016_2677	8.7755825164915	-4.2388796752934805	6	PJ016_2677	sample	285.760599944897	8199	1.00113545496125
2677	PJ016_2678	-5.37599727766639	0.78528612797964	5	PJ016_2678	sample	277.753688083899	8199	1.00113545496125
2678	PJ016_2679	6.86785996394222	-4.38093142019803	8	PJ016_2679	sample	271.467747955469	8199	1.00113545496125
2679	PJ016_2680	-4.36933064257683	-1.1819525051809	2	PJ016_2680	sample	263.185278008451	8199	1.00113545496125
2680	PJ016_2681	8.49045459933993	0.7042332421563829	0	PJ016_2681	sample	291.046633540177	8199	1.00113545496125
2681	PJ016_2682	-3.8543089699478705	-0.537755872784643	2	PJ016_2682	sample	310.452257766709	8199	1.00113545496125
2682	PJ016_2683	-5.09958338197603	0.238073816290867	1	PJ016_2683	sample	291.807028695365	8199	1.00113545496125
2683	PJ016_2684	-3.82048501974379	-0.17968805396462	2	PJ016_2684	sample	334.779644683994	8199	1.00113545496125
2684	PJ016_2685	-5.548179772215331	3.1619099709302003	1	PJ016_2685	sample	205.967823259467	8199	1.00113545496125
2685	PJ016_2686	-1.5754061645198798	-1.37316046820725	5	PJ016_2686	sample	199.186541578154	8199	1.00113545496125
2686	PJ016_2687	8.44365797843702	-5.51995326671234	6	PJ016_2687	sample	347.742240628541	8199	1.00113545496125
2687	PJ016_2688	-3.27727754536914	2.23937019145791	4	PJ016_2688	sample	220.474535860669	8199	1.00113545496125
2688	PJ016_2689	-4.56124609023129	-1.5051619468548403	2	PJ016_2689	sample	287.39001803280496	8199	1.00113545496125
2689	PJ016_2690	-5.11291633914646	3.2504991900712996	1	PJ016_2690	sample	253.087163807843	8199	1.00113545496125
2690	PJ016_2691	-5.058637301864491	3.7390546616217595	1	PJ016_2691	sample	221.199730147635	8199	1.00113545496125
2691	PJ016_2692	-4.16297831483292	0.7477046458521841	5	PJ016_2692	sample	258.253622439642	8199	1.00113545496125
2692	PJ016_2693	-5.865976377897099	3.8722166118768597	1	PJ016_2693	sample	221.85280051046902	8199	1.00113545496125
2693	PJ016_2694	-4.92663014825502	3.76602897850195	1	PJ016_2694	sample	180.188445722398	8199	1.00113545496125
2694	PJ016_2695	8.50804785680353	-0.5421546255744469	0	PJ016_2695	sample	280.551692466963	8199	1.00113545496125
2695	PJ016_2696	8.988881588413768	-3.7747596788574507	6	PJ016_2696	sample	340.260900196017	8199	1.00113545496125
2696	PJ016_2697	-1.5781350986490699	0.230702201979311	5	PJ016_2697	sample	247.806764255383	8199	1.00113545496125
2697	PJ016_2698	-2.93217213336128	0.6202990708300489	4	PJ016_2698	sample	282.755076424632	8199	1.00113545496125
2698	PJ016_2699	-6.405142925669731	-1.98574465803619	7	PJ016_2699	sample	305.367244828115	8199	1.00113545496125
2699	PJ016_2700	-4.98956752862544	1.17074092135394	3	PJ016_2700	sample	209.682302900613	8199	1.00113545496125
2700	PJ016_2701	-4.9732188775161905	4.02104022544786	1	PJ016_2701	sample	242.905903214376	8199	1.00113545496125
2701	PJ016_2702	7.50604215247777	-4.641800089113009	6	PJ016_2702	sample	323.489933103144	8199	1.00113545496125
2702	PJ016_2703	-5.22307167410567	4.15925333909298	1	PJ016_2703	sample	250.816693909011	8199	1.00113545496125
2703	PJ016_2704	-6.3872416736138895	-1.01724116240024	7	PJ016_2704	sample	227.43492252408902	8199	1.00113545496125
2704	PJ016_2705	-4.63403254412595	3.07833330040416	1	PJ016_2705	sample	230.17331126581502	8199	1.00113545496125
2705	PJ016_2706	9.39540181635663	-1.2737081051830301	0	PJ016_2706	sample	260.23558002704397	8199	1.00113545496125
2706	PJ016_2707	-6.383110784259619	-1.6112710383828799	7	PJ016_2707	sample	279.362976488044	8199	1.00113545496125
2707	PJ016_2708	9.03506939573055	-5.35438909762136	6	PJ016_2708	sample	338.195399228744	8199	1.00113545496125
2708	PJ016_2709	6.674924120281791	-3.5982489889786295	8	PJ016_2709	sample	298.615943585001	8199	1.00113545496125
2709	PJ016_2710	8.65024074679407	-5.850603787736571	6	PJ016_2710	sample	235.9010250339	8199	1.00113545496125
2710	PJ016_2711	-2.73927745965471	0.9363099681672821	4	PJ016_2711	sample	297.20557482119096	8199	1.00113545496125
2711	PJ016_2712	0.315421330065244	-1.6516078424505902	9	PJ016_2712	sample	319.01167478656504	8199	1.00113545496125
2712	PJ016_2713	-4.13887520317161	-0.831937590757768	2	PJ016_2713	sample	258.595940905141	8199	1.00113545496125
2713	PJ016_2714	6.37755292890396	-3.55095750316369	8	PJ016_2714	sample	375.401358350926	8199	1.00113545496125
2714	PJ016_2715	-5.582290141079709	-1.3540169038581202	2	PJ016_2715	sample	299.844155946874	8199	1.00113545496125
2715	PJ016_2716	2.59300301979819	-2.94507331683546	11	PJ016_2716	sample	241.71953929963902	8199	1.00113545496125
2716	PJ016_2717	6.381743542620269	-3.9219761484660096	8	PJ016_2717	sample	301.105458739333	8199	1.00113545496125
2717	PJ016_2718	-4.2045845122008805	1.3750161130361398	3	PJ016_2718	sample	261.53538452046	8199	1.00113545496125
2718	PJ016_2719	-4.28453140858601	0.888699587801161	2	PJ016_2719	sample	247.018914186679	8199	1.00113545496125
2719	PJ016_2720	-5.7725435123894	3.10125613734689	1	PJ016_2720	sample	302.380004145599	8199	1.00113545496125
2720	PJ016_2721	-0.36481521009383394	-1.27385091498483	9	PJ016_2721	sample	288.528550380509	8199	1.00113545496125
2721	PJ016_2722	-4.51584315703077	4.010788558369479	1	PJ016_2722	sample	222.30820937895	8199	1.00113545496125
2722	PJ016_2723	-5.576490172951259	0.6185005077384821	3	PJ016_2723	sample	230.906095489425	8199	1.00113545496125
2723	PJ016_2724	-4.90199562882252	3.72485083978398	1	PJ016_2724	sample	170.58867683737	8199	1.00113545496125
2724	PJ016_2725	7.64709879088647	-3.54443359302077	6	PJ016_2725	sample	315.916982560746	8199	1.00113545496125
2725	PJ016_2726	9.02114743319607	-2.6361856040814597	6	PJ016_2726	sample	333.122548173916	8199	1.00113545496125
2726	PJ016_2727	-3.77049896728876	0.9184773094329891	3	PJ016_2727	sample	227.21317651044498	8199	1.00113545496125
2727	PJ016_2728	9.202618592896538	-4.85742433690904	6	PJ016_2728	sample	320.361511807891	8199	1.00113545496125
2728	PJ016_2729	-1.70943006021301	-0.31919989600419	5	PJ016_2729	sample	367.87400910636	8199	1.00113545496125
2729	PJ016_2730	8.396616712942459	-5.76088169421052	6	PJ016_2730	sample	256.374574402699	8199	1.00113545496125
2730	PJ016_2731	-1.4438592539405901	-0.9968307854070191	9	PJ016_2731	sample	316.70470671972197	8199	1.00113545496125
2731	PJ016_2732	-3.47108960543308	-0.0750601804094027	2	PJ016_2732	sample	303.62809413903705	8199	1.00113545496125
2732	PJ016_2733	-0.15924205078520998	-1.08049543938184	9	PJ016_2733	sample	333.608534283545	8199	1.00113545496125
2733	PJ016_2734	-6.7132981921671995	2.0634923271844796	1	PJ016_2734	sample	225.055131533115	8199	1.00113545496125
2734	PJ016_2735	0.41669913569709494	-1.1731139841419	9	PJ016_2735	sample	290.42931925500403	8199	1.00113545496125
2735	PJ016_2736	8.18363995082709	-0.20102503076876502	0	PJ016_2736	sample	258.880092810299	8199	1.00113545496125
2736	PJ016_2737	-6.61352560464849	0.7138359255568729	2	PJ016_2737	sample	246.27973044562802	8199	1.00113545496125
2737	PJ016_2738	8.52224012593889	-0.0123607813997886	0	PJ016_2738	sample	311.07371088507597	8199	1.00113545496125
2738	PJ016_2739	-2.48251201854259	1.5226895159029499	4	PJ016_2739	sample	296.872896227702	8199	1.00113545496125
2739	PJ016_2740	-6.74440619797636	1.5061797744139702	3	PJ016_2740	sample	284.431127819416	8199	1.00113545496125
2740	PJ016_2741	8.72402604358281	-4.1674747628599	6	PJ016_2741	sample	348.622918116745	8199	1.00113545496125
2741	PJ016_2742	-0.938626157511539	-0.887336310909566	9	PJ016_2742	sample	229.319846332518	8199	1.00113545496125
2742	PJ016_2743	-5.893024396783741	1.6552289507400302	3	PJ016_2743	sample	258.599782373499	8199	1.00113545496125
2743	PJ016_2744	-4.19416378914738	-1.46484596783402	2	PJ016_2744	sample	333.09712909265204	8199	1.00113545496125
2744	PJ016_2745	0.142994024652401	-1.29454837433714	9	PJ016_2745	sample	301.39771610782003	8199	1.00113545496125
2745	PJ016_2746	-3.4657296310331405	3.7699008512365895	1	PJ016_2746	sample	243.399052512737	8199	1.00113545496125
2746	PJ016_2747	-0.28250118235095	-1.39766255353946	9	PJ016_2747	sample	302.454208621084	8199	1.00113545496125
2747	PJ016_2748	8.999007161543359	-4.72386496836351	6	PJ016_2748	sample	273.74254898501596	8199	1.00113545496125
2748	PJ016_2749	-5.14178569917921	2.64919793414164	1	PJ016_2749	sample	235.41618059983898	8199	1.00113545496125
2749	PJ016_2750	0.42563987034528905	-1.06020040110602	9	PJ016_2750	sample	382.219202463462	8199	1.00113545496125
2750	PJ016_2751	-3.32883379553897	1.5704836445661599	4	PJ016_2751	sample	261.356074690699	8199	1.00113545496125
2751	PJ016_2752	-6.84009995961886	2.2122968198179302	3	PJ016_2752	sample	272.717676495467	8199	1.00113545496125
2752	PJ016_2753	-2.7697504586948196	-0.0474603569281653	5	PJ016_2753	sample	269.502051696447	8199	1.00113545496125
2753	PJ016_2754	-6.041704279946389	1.5887900008673	3	PJ016_2754	sample	273.397346274267	8199	1.00113545496125
2754	PJ016_2755	9.02136495017389	-4.5563156618367895	6	PJ016_2755	sample	366.498478486687	8199	1.00113545496125
2755	PJ016_2756	8.59363709327379	-3.89576773168302	9	PJ016_2756	sample	322.462829224211	8199	1.00113545496125
2756	PJ016_2757	-3.6649476813081003	3.2715221213926298	1	PJ016_2757	sample	266.911912422589	8199	1.00113545496125
2757	PJ016_2758	8.57371396972236	-1.14937613318069	0	PJ016_2758	sample	369.28934429887397	8199	1.00113545496125
2758	PJ016_2759	-5.512388450521231	-0.375863063912693	2	PJ016_2759	sample	287.713338837124	8199	1.00113545496125
2759	PJ016_2760	-1.4188562022579199	-1.48259601939554	5	PJ016_2760	sample	271.088754703464	8199	1.00113545496125
2760	PJ016_2761	-5.87645441550371	2.50936647694443	1	PJ016_2761	sample	226.35789914593997	8199	1.00113545496125
2761	PJ016_2762	0.556620855774845	-1.88609994031063	2	PJ016_2762	sample	320.879637509835	8199	1.00113545496125
2762	PJ016_2763	6.6145539452775	-3.4614541157298797	8	PJ016_2763	sample	256.995636420204	8199	1.00113545496125
2763	PJ016_2764	-0.6705786703843629	-0.918987785946138	9	PJ016_2764	sample	333.593024996663	8199	1.00113545496125
2764	PJ016_2765	5.941210787401181	-4.07794833289166	8	PJ016_2765	sample	351.2335408597701	8199	1.00113545496125
2765	PJ016_2766	-4.02666432825472	-0.986412041895577	2	PJ016_2766	sample	224.48680439068298	8199	1.00113545496125
2766	PJ016_2767	-2.4023012351833	-0.628618570932457	5	PJ016_2767	sample	228.91282334709598	8199	1.00113545496125
2767	PJ016_2768	-3.05403880130341	2.0302610687904097	4	PJ016_2768	sample	281.945658045195	8199	1.00113545496125
2768	PJ016_2769	7.00282344966022	-4.24530190374328	8	PJ016_2769	sample	401.402397636491	8199	1.00113545496125
2769	PJ016_2770	0.26128696419865305	-1.1066178764611398	9	PJ016_2770	sample	281.092019639623	8199	1.00113545496125
2770	PJ016_2771	-4.695161191780059	-0.51991748010576	2	PJ016_2771	sample	309.657624750154	8199	1.00113545496125
2771	PJ016_2772	7.7432979155242405	-1.49067852599009	8	PJ016_2772	sample	292.61707549067995	8199	1.00113545496125
2772	PJ016_2773	8.623908310954269	-5.46758520215663	6	PJ016_2773	sample	235.459347884592	8199	1.00113545496125
2773	PJ016_2774	-5.85055240323413	3.95656214068581	1	PJ016_2774	sample	216.945867290404	8199	1.00113545496125
2774	PJ016_2775	-5.04199459846341	4.22871608634908	1	PJ016_2775	sample	216.51621537351699	8199	1.00113545496125
2775	PJ016_2776	-5.97741147406371	-1.33889809014274	7	PJ016_2776	sample	382.943679135733	8199	1.00113545496125
2776	PJ016_2777	0.34219575150496	-1.17441540261053	9	PJ016_2777	sample	298.810802920703	8199	1.00113545496125
2777	PJ016_2778	-6.653625283828031	-1.53636245002512	7	PJ016_2778	sample	304.478305907385	8199	1.00113545496125
2778	PJ016_2779	0.514330795960181	-1.5307489211473502	9	PJ016_2779	sample	248.498976566594	8199	1.00113545496125
2779	PJ016_2780	8.93512121904799	-5.749198454793321	6	PJ016_2780	sample	308.301494167272	8199	1.00113545496125
2780	PJ016_2781	0.3555208158109629	-1.3623836101681102	9	PJ016_2781	sample	352.47629263791	8199	1.00113545496125
2781	PJ016_2782	7.7716698115274205	-0.25082447848323197	0	PJ016_2782	sample	219.50531532368998	8199	1.00113545496125
2782	PJ016_2783	10.1659128858576	2.04150639026684	10	PJ016_2783	sample	252.29946163161	8199	1.00113545496125
2783	PJ016_2784	8.71175978481099	-1.3313915741608702	0	PJ016_2784	sample	334.75461108081197	8199	1.00113545496125
2784	PJ016_2785	-3.98843762851751	3.6575078037802005	1	PJ016_2785	sample	242.095638300801	8199	1.00113545496125
2785	PJ016_2786	9.494252825877288	0.589780224667027	0	PJ016_2786	sample	326.237742957095	8199	1.00113545496125
2786	PJ016_2787	-0.801230044983256	-0.8825531224568409	9	PJ016_2787	sample	261.51263414969895	8199	1.00113545496125
2787	PJ016_2788	5.97416321182937	-3.6640961763173903	8	PJ016_2788	sample	309.607864402007	8199	1.00113545496125
2788	PJ016_2789	-5.995827648315741	-0.367069592664238	2	PJ016_2789	sample	265.93554222763	8199	1.00113545496125
2789	PJ016_2790	9.772992071501312	1.8755517497863001	10	PJ016_2790	sample	314.243891130535	8199	1.00113545496125
2790	PJ016_2791	9.11575567855942	-3.0655682233291204	0	PJ016_2791	sample	341.946331372431	8199	1.00113545496125
2791	PJ016_2792	9.09869852191026	-5.1386072701067995	6	PJ016_2792	sample	327.71296225753997	8199	1.00113545496125
2792	PJ016_2793	-0.825679454142642	-1.1689705005575601	9	PJ016_2793	sample	314.664847841233	8199	1.00113545496125
2793	PJ016_2794	-6.37198555678073	3.3791339642463702	1	PJ016_2794	sample	293.713999786228	8199	1.00113545496125
2794	PJ016_2795	-2.0446772478508897	-0.574508204532411	5	PJ016_2795	sample	235.518608289464	8199	1.00113545496125
2795	PJ016_2796	8.006507227777501	-5.31354594130125	6	PJ016_2796	sample	269.911257034013	8199	1.00113545496125
2796	PJ016_2797	-5.03726612588037	-1.4538260065283999	2	PJ016_2797	sample	202.346383242397	8199	1.00113545496125
2797	PJ016_2798	-5.34385627582954	-2.13797394231554	7	PJ016_2798	sample	295.64904241632803	8199	1.00113545496125
2798	PJ016_2799	10.005084706019	1.91107159363589	10	PJ016_2799	sample	290.56929799778	8199	1.00113545496125
2799	PJ016_2800	5.88096871354038	-3.7606610572567702	8	PJ016_2800	sample	310.650605238126	8199	1.00113545496125
2800	PJ016_2801	-6.352468476505161	3.08689554138976	1	PJ016_2801	sample	245.71791525363	8199	1.00113545496125
2801	PJ016_2802	-5.786474133538389	-2.12962401037245	7	PJ016_2802	sample	297.770758164742	8199	1.00113545496125
2802	PJ016_2803	-1.6876194772496498	-1.46745842573029	5	PJ016_2803	sample	180.899088457436	8199	1.00113545496125
2803	PJ016_2804	-4.89198921769361	1.70510016821577	2	PJ016_2804	sample	307.49736724611	8199	1.00113545496125
2804	PJ016_2805	-3.44267375110861	3.7801080903141804	1	PJ016_2805	sample	235.856926347691	8199	1.00113545496125
2805	PJ016_2806	-4.84079339046776	2.9706556084949303	1	PJ016_2806	sample	221.23669598463798	8199	1.00113545496125
2806	PJ016_2807	-6.0343606818093	3.68074949556137	1	PJ016_2807	sample	215.900121522394	8199	1.00113545496125
2807	PJ016_2808	-6.43704387850845	0.35113577518412203	3	PJ016_2808	sample	198.955306903703	8199	1.00113545496125
2808	PJ016_2809	8.97170020465491	-5.20675224053666	6	PJ016_2809	sample	322.707742424726	8199	1.00113545496125
2809	PJ016_2810	7.30022050264549	-4.74897622715039	8	PJ016_2810	sample	311.940242216624	8199	1.00113545496125
2810	PJ016_2811	-3.54477206850893	0.6979721358244448	2	PJ016_2811	sample	266.486076654185	8199	1.00113545496125
2811	PJ016_2812	-6.52483951160145	2.79764893334677	1	PJ016_2812	sample	227.64651647762298	8199	1.00113545496125
2812	PJ016_2813	8.3030514521337	-4.40329579871444	6	PJ016_2813	sample	290.371010200897	8199	1.00113545496125
2813	PJ016_2814	-5.053795633591941	0.332706545638356	1	PJ016_2814	sample	251.010849958673	8199	1.00113545496125
2814	PJ016_2815	7.02489653149896	-3.4567586185153902	8	PJ016_2815	sample	286.67302629663504	8199	1.00113545496125
2815	PJ016_2816	-3.63427204626029	3.99909026491761	1	PJ016_2816	sample	229.30328294147597	8199	1.00113545496125
2816	PJ016_2817	-5.46446905797454	0.142236583552705	5	PJ016_2817	sample	234.878218747107	8199	1.00113545496125
2817	PJ016_2818	9.739561978336381	-0.7992058988020291	0	PJ016_2818	sample	309.419720642956	8199	1.00113545496125
2818	PJ016_2819	-6.43366780430369	-1.2260193504226298	7	PJ016_2819	sample	248.83673643380902	8199	1.00113545496125
